review_id,trip_id,reviewer_id,reviewee_id,rating,comment,reviewed_at,review_month
2285,3035,1852,1763,4,,2023-06-26 19:04:34,2023-06
2286,3035,1763,1852,3,,2023-06-26 20:03:34,2023-06
2287,3036,1941,1852,2,"Great driver, very professional!",2022-10-03 08:07:50,2022-10
2288,3038,1852,485,4,,2024-05-19 13:26:44,2024-05
2289,3038,485,1852,2,"Great driver, very professional!",2024-05-19 14:01:44,2024-05
2290,3039,811,1852,4,Super friendly and helpful.,2022-02-07 03:44:31,2022-02
2291,3040,1852,782,3,"OK trip, nothing special.",2023-02-19 03:59:43,2023-02
2292,3040,782,1852,3,,2023-02-19 04:14:43,2023-02
2293,3042,1852,1427,5,"5 stars, highly recommend!",2022-12-03 12:41:24,2022-12
2294,3043,1852,1653,3,,2023-03-28 19:42:57,2023-03
2295,3043,1653,1852,3,Super friendly and helpful.,2023-03-28 18:43:57,2023-03
2296,3046,439,1852,3,"Great driver, very professional!",2023-05-08 16:20:07,2023-05
2297,3047,1852,1430,3,,2024-01-28 22:39:38,2024-01
2298,3048,1852,728,4,,2022-12-25 06:57:43,2022-12
2299,3048,728,1852,3,Super friendly and helpful.,2022-12-25 08:26:43,2022-12
2300,3049,1852,1649,4,"Excellent service, will ride again.",2024-04-04 01:26:42,2024-04
2301,3051,1852,1889,4,Very courteous driver.,2022-12-20 23:43:26,2022-12
2302,3052,1853,1852,3,"Great driver, very professional!",2023-12-10 14:58:59,2023-12
2303,3053,1852,1865,4,,2024-01-09 15:19:04,2024-01
2304,3053,1865,1852,2,Very clean car.,2024-01-09 15:14:04,2024-01
2305,3056,1852,1134,5,"Quick and efficient, thanks!",2023-11-27 18:44:09,2023-11
2306,3058,1852,1700,4,Car was spotless.,2023-12-16 22:42:55,2023-12
2307,3060,1852,1947,4,Loved the music selection!,2024-02-16 23:56:10,2024-02
2308,3060,1947,1852,2,Very clean car.,2024-02-16 22:55:10,2024-02
2309,3061,199,1852,4,Super friendly and helpful.,2024-05-10 22:50:39,2024-05
2310,3062,1852,664,4,"Perfect trip, no issues.",2023-12-20 03:54:51,2023-12
2311,3063,1852,585,4,,2023-02-10 14:13:38,2023-02
2312,3063,585,1852,2,Super friendly and helpful.,2023-02-10 14:19:38,2023-02
2313,3064,1852,1207,4,"Easy pickup, no problems.",2023-10-02 10:19:07,2023-10
2314,3064,1207,1852,3,"Smooth ride, on time.",2023-10-02 11:57:07,2023-10
2315,3065,1852,450,3,,2022-12-27 23:07:24,2022-12
2316,3065,450,1852,4,Super friendly and helpful.,2022-12-27 22:35:24,2022-12
2317,3066,207,1852,3,Super friendly and helpful.,2022-07-19 01:10:37,2022-07
2318,3068,1852,508,4,"Great rider, very polite.",2022-07-23 14:53:50,2022-07
2319,3072,1852,2,5,Very courteous driver.,2022-03-23 13:48:12,2022-03
2320,3072,2,1852,5,Very clean car.,2022-03-23 15:09:12,2022-03
2321,3074,1852,439,3,"OK trip, nothing special.",2023-07-22 14:14:21,2023-07
2322,3078,1852,286,5,Car was spotless.,2024-06-03 02:43:18,2024-06
2323,3080,1852,996,3,Average experience.,2023-02-08 21:17:07,2023-02
2324,3083,1852,1651,5,"Perfect trip, no issues.",2023-10-18 07:23:27,2023-10
2325,3083,1651,1852,3,"Excellent service, will ride again.",2023-10-18 08:12:27,2023-10
2326,3084,1852,118,4,,2024-01-19 22:19:49,2024-01
2327,3084,118,1852,3,"Excellent service, will ride again.",2024-01-20 00:34:49,2024-01
2328,3087,697,1852,3,"Smooth ride, on time.",2022-07-19 20:49:15,2022-07
2329,3089,1852,1684,3,,2024-03-10 16:39:18,2024-03
2330,3089,1684,1852,4,Super friendly and helpful.,2024-03-10 16:18:18,2024-03
2331,3090,1852,485,4,"5 stars, highly recommend!",2022-10-24 23:20:10,2022-10
2332,3090,485,1852,4,"Excellent service, will ride again.",2022-10-25 00:50:10,2022-10
2333,3092,1522,248,3,Decent experience.,2022-12-27 11:28:20,2022-12
2334,3094,1982,645,5,"5 stars, highly recommend!",2023-08-24 21:21:54,2023-08
2335,3094,645,1982,2,"Great driver, very professional!",2023-08-24 22:15:54,2023-08
2336,3095,1982,1794,4,Very clean car.,2022-04-15 02:56:14,2022-04
2337,3096,1982,1035,4,,2024-01-26 13:29:37,2024-01
2338,3099,1809,1853,4,"5 stars, highly recommend!",2022-07-12 09:03:01,2022-07
2339,3100,1809,1373,4,Very courteous driver.,2022-12-19 22:00:09,2022-12
2340,3101,878,1809,2,Super friendly and helpful.,2024-05-06 17:21:12,2024-05
2341,3103,446,1809,2,,2024-02-10 21:59:25,2024-02
2342,3104,1809,1776,4,Car was spotless.,2023-07-28 12:59:05,2023-07
2343,3104,1776,1809,5,,2023-07-28 11:55:05,2023-07
2344,3105,1809,1727,4,Very courteous driver.,2022-07-05 16:02:17,2022-07
2345,3106,1809,1651,5,,2023-10-14 06:12:34,2023-10
2346,3106,1651,1809,4,,2023-10-14 08:28:34,2023-10
2347,3107,1809,155,4,Very courteous driver.,2022-07-14 04:09:27,2022-07
2348,3112,318,1809,2,"Excellent service, will ride again.",2024-04-26 06:05:04,2024-04
2349,3114,1294,564,5,,2023-12-24 08:37:56,2023-12
2350,3115,1294,65,3,Fine driver.,2024-06-19 22:55:03,2024-06
2351,3117,1099,1294,3,"Excellent service, will ride again.",2022-08-11 21:50:03,2022-08
2352,3123,1492,1294,5,"Excellent service, will ride again.",2023-03-17 23:12:52,2023-03
2353,3124,1294,1350,4,,2022-11-07 16:20:09,2022-11
2354,3124,1350,1294,2,"Smooth ride, on time.",2022-11-07 18:39:09,2022-11
2355,3125,1294,1105,4,"5 stars, highly recommend!",2023-11-07 11:18:40,2023-11
2356,3126,1294,1427,4,,2023-08-18 17:08:18,2023-08
2357,3126,1427,1294,3,,2023-08-18 16:32:18,2023-08
2358,3127,1294,1187,2,Not very clean.,2022-05-13 16:40:56,2022-05
2359,3130,553,1156,4,"Great driver, very professional!",2023-01-05 09:23:22,2023-01
2360,3132,1156,1088,3,Nothing to complain about.,2023-09-04 05:56:53,2023-09
2361,3132,1088,1156,4,"Great driver, very professional!",2023-09-04 05:44:53,2023-09
2362,3133,1234,677,5,Super friendly and helpful.,2023-01-27 23:14:17,2023-01
2363,3138,286,1234,4,"Smooth ride, on time.",2022-09-07 00:24:05,2022-09
2364,3139,1579,458,3,Decent experience.,2022-04-22 12:38:21,2022-04
2365,3139,458,1579,3,"Great driver, very professional!",2022-04-22 13:55:21,2022-04
2366,3140,1579,515,3,Nothing to complain about.,2024-02-05 21:13:48,2024-02
2367,3140,515,1579,3,,2024-02-05 21:34:48,2024-02
2368,3142,1579,742,4,,2023-10-25 21:20:33,2023-10
2369,3142,742,1579,4,Very clean car.,2023-10-25 21:45:33,2023-10
2370,3143,1532,1579,3,Super friendly and helpful.,2024-06-24 11:07:55,2024-06
2371,3144,1579,898,4,,2023-04-03 05:26:17,2023-04
2372,3145,1579,1134,3,"OK trip, nothing special.",2023-02-18 12:42:28,2023-02
2373,3147,1579,1198,4,Loved the music selection!,2023-02-13 08:22:33,2023-02
2374,3148,1579,977,3,,2024-01-22 02:17:45,2024-01
2375,3149,1579,1430,4,"Excellent service, will ride again.",2022-07-15 00:21:09,2022-07
2376,3150,1579,1248,4,"Excellent service, will ride again.",2023-05-30 07:50:42,2023-05
2377,3151,1579,1198,5,Very clean car.,2022-01-30 18:47:45,2022-01
2378,3152,1579,224,2,,2022-03-16 16:56:52,2022-03
2379,3153,1579,1555,4,,2023-08-16 07:59:42,2023-08
2380,3154,1579,351,5,,2024-06-18 19:46:19,2024-06
2381,3154,351,1579,2,"Great driver, very professional!",2024-06-18 20:54:19,2024-06
2382,3155,1579,201,4,,2022-03-29 04:25:50,2022-03
2383,3156,1437,1579,5,"Smooth ride, on time.",2022-10-10 17:57:41,2022-10
2384,3157,1579,1983,5,,2024-01-20 04:04:37,2024-01
2385,3160,570,1579,3,,2023-02-21 18:32:54,2023-02
2386,3161,1579,866,4,"Great driver, very professional!",2022-01-06 06:25:13,2022-01
2387,3162,1579,1640,4,"Great rider, very polite.",2022-04-29 08:58:06,2022-04
2388,3162,1640,1579,4,"Excellent service, will ride again.",2022-04-29 08:38:06,2022-04
2389,3163,1579,1386,4,"5 stars, highly recommend!",2022-01-27 12:43:26,2022-01
2390,3165,1579,677,4,,2022-06-14 07:05:22,2022-06
2391,3165,677,1579,2,Very clean car.,2022-06-14 06:43:22,2022-06
2392,3166,1579,1853,3,,2022-10-31 12:11:13,2022-10
2393,3167,1579,542,3,,2022-06-15 06:10:36,2022-06
2394,3170,1579,1607,3,Nothing to complain about.,2022-12-02 01:27:24,2022-12
2395,3171,1099,1579,2,"Great driver, very professional!",2023-08-19 14:27:30,2023-08
2396,3172,1579,1091,4,,2022-12-19 16:19:23,2022-12
2397,3172,1091,1579,5,,2022-12-19 16:51:23,2022-12
2398,3174,1579,585,5,"Quick and efficient, thanks!",2022-10-11 18:05:27,2022-10
2399,3174,585,1579,3,Very clean car.,2022-10-11 17:50:27,2022-10
2400,3175,1579,1293,4,"Easy pickup, no problems.",2023-01-07 04:18:20,2023-01
2401,3176,1579,1477,5,,2022-09-28 20:08:14,2022-09
2402,3177,1579,1206,5,,2023-11-29 04:32:16,2023-11
2403,3177,1206,1579,3,"Great driver, very professional!",2023-11-29 05:09:16,2023-11
2404,3178,1579,1981,4,Fast and safe driver.,2022-04-24 07:33:58,2022-04
2405,3180,1579,1030,5,,2022-09-15 17:46:12,2022-09
2406,3180,1030,1579,1,"Excellent service, will ride again.",2022-09-15 17:58:12,2022-09
2407,3182,1579,394,4,,2024-01-14 03:31:24,2024-01
2408,3183,1579,553,2,,2023-03-20 03:43:12,2023-03
2409,3187,1579,1781,5,Very comfortable ride.,2023-10-07 21:46:15,2023-10
2410,3188,959,1579,3,Super friendly and helpful.,2024-04-23 21:14:47,2024-04
2411,3190,1579,1507,5,Very courteous driver.,2023-02-18 10:34:55,2023-02
2412,3191,1579,1948,4,Loved the music selection!,2023-04-16 00:13:54,2023-04
2413,3192,1579,235,4,,2023-09-12 00:51:45,2023-09
2414,3194,1579,825,4,Super friendly and helpful.,2022-08-22 04:10:22,2022-08
2415,3195,1579,549,5,,2022-04-07 03:15:10,2022-04
2416,3195,549,1579,4,"Excellent service, will ride again.",2022-04-07 02:21:10,2022-04
2417,3197,1579,136,4,Car was spotless.,2024-01-13 20:04:26,2024-01
2418,3198,1307,1482,4,"Great driver, very professional!",2022-06-16 23:59:25,2022-06
2419,3198,1482,1307,4,,2022-06-17 02:01:25,2022-06
2420,3200,1307,1437,4,,2022-10-04 18:58:54,2022-10
2421,3201,2,1307,2,Super friendly and helpful.,2022-07-18 21:50:11,2022-07
2422,3202,1307,1795,3,Nothing to complain about.,2024-05-21 05:56:45,2024-05
2423,3203,1951,779,3,,2023-03-10 23:41:10,2023-03
2424,3204,1951,1026,5,,2022-06-26 22:20:29,2022-06
2425,3206,367,1281,4,,2023-07-20 05:09:00,2023-07
2426,3207,367,1713,5,"Quick and efficient, thanks!",2022-09-02 04:08:29,2022-09
2427,3208,1829,1479,4,"Quick and efficient, thanks!",2022-08-11 19:28:09,2022-08
2428,3209,1829,1727,5,Very comfortable ride.,2024-01-09 00:18:34,2024-01
2429,3209,1727,1829,5,"Smooth ride, on time.",2024-01-09 01:34:34,2024-01
2430,3211,1829,1001,5,,2024-06-15 15:28:35,2024-06
2431,3211,1001,1829,4,Very clean car.,2024-06-15 17:28:35,2024-06
2432,3214,1829,1547,5,Very comfortable ride.,2024-02-28 10:36:08,2024-02
2433,3215,1829,1948,3,,2023-10-26 05:17:43,2023-10
2434,3217,1623,1829,4,Very clean car.,2022-12-17 20:54:15,2022-12
2435,3218,1829,664,4,"Smooth ride, on time.",2024-06-23 20:00:11,2024-06
2436,3218,664,1829,4,"Great driver, very professional!",2024-06-23 20:03:11,2024-06
2437,3219,1829,602,4,,2024-02-26 13:13:49,2024-02
2438,3219,602,1829,3,"Excellent service, will ride again.",2024-02-26 13:30:49,2024-02
2439,3220,645,1829,3,"Great driver, very professional!",2022-01-03 07:37:12,2022-01
2440,3221,1212,1995,5,,2023-03-23 13:22:32,2023-03
2441,3222,1092,974,3,,2023-01-02 23:03:32,2023-01
2442,3223,1092,1301,4,,2024-03-25 02:40:23,2024-03
2443,3224,1092,1134,5,,2024-03-19 04:12:40,2024-03
2444,3224,1134,1092,2,,2024-03-19 04:43:40,2024-03
2445,3227,1350,1092,3,,2022-01-22 09:58:06,2022-01
2446,3229,1092,469,3,,2022-11-05 20:55:05,2022-11
2447,3231,1092,1654,4,,2023-09-27 13:45:18,2023-09
2448,3232,119,1092,2,Super friendly and helpful.,2023-10-13 01:09:27,2023-10
2449,3234,1092,1336,4,"Great rider, very polite.",2022-06-22 16:35:46,2022-06
2450,3235,1092,119,2,,2024-03-20 07:05:43,2024-03
2451,3237,1092,1301,5,,2022-01-09 14:46:38,2022-01
2452,3237,1301,1092,4,"Smooth ride, on time.",2022-01-09 14:27:38,2022-01
2453,3244,1092,1776,5,"Excellent service, will ride again.",2024-06-10 08:00:36,2024-06
2454,3247,585,1092,3,,2024-06-14 21:27:50,2024-06
2455,3248,1795,1092,3,Super friendly and helpful.,2024-02-26 03:59:52,2024-02
2456,3249,736,1092,5,"Excellent service, will ride again.",2022-01-11 18:19:31,2022-01
2457,3250,1092,1654,2,Took too long.,2023-01-20 10:39:30,2023-01
2458,3250,1654,1092,4,"Smooth ride, on time.",2023-01-20 10:18:30,2023-01
2459,3252,1092,1700,4,"Excellent service, will ride again.",2022-06-01 20:03:56,2022-06
2460,3253,1092,585,5,"Quick and efficient, thanks!",2024-01-08 16:22:24,2024-01
2461,3253,585,1092,2,Super friendly and helpful.,2024-01-08 16:18:24,2024-01
2462,3254,1092,1983,4,,2023-10-27 22:20:08,2023-10
2463,3254,1983,1092,3,"Great driver, very professional!",2023-10-27 23:35:08,2023-10
2464,3255,1092,585,3,,2023-04-22 18:28:18,2023-04
2465,3257,1092,705,3,,2023-09-16 23:17:04,2023-09
2466,3257,705,1092,3,"Smooth ride, on time.",2023-09-16 23:01:04,2023-09
2467,3258,1092,1736,3,,2024-05-29 10:05:22,2024-05
2468,3260,1092,97,3,,2022-02-09 20:46:11,2022-02
2469,3260,97,1092,2,,2022-02-09 21:56:11,2022-02
2470,3262,1092,162,4,"Quick and efficient, thanks!",2024-04-30 15:48:50,2024-04
2471,3262,162,1092,3,"Smooth ride, on time.",2024-04-30 17:28:50,2024-04
2472,3264,1309,1092,4,Very clean car.,2023-12-26 12:07:41,2023-12
2473,3265,1092,766,4,Loved the music selection!,2024-04-08 19:28:16,2024-04
2474,3267,1092,1654,2,Took a longer route.,2024-05-17 11:51:42,2024-05
2475,3271,1092,1427,4,Loved the music selection!,2023-06-19 09:43:32,2023-06
2476,3272,1092,1044,3,Got there safely.,2024-05-01 22:30:52,2024-05
2477,3274,1492,1092,3,"Smooth ride, on time.",2022-02-02 00:35:14,2022-02
2478,3275,1092,66,3,Trip was okay.,2023-02-22 16:39:59,2023-02
2479,3276,1092,52,4,"Easy pickup, no problems.",2023-07-13 11:46:46,2023-07
2480,3277,1092,1968,5,"Smooth ride, on time.",2023-08-08 03:13:46,2023-08
2481,3278,1092,1302,5,,2023-06-07 16:52:41,2023-06
2482,3279,1092,571,4,"Perfect trip, no issues.",2022-08-30 16:52:51,2022-08
2483,3280,1092,868,4,Fast and safe driver.,2024-05-01 13:28:30,2024-05
2484,3280,868,1092,2,"Excellent service, will ride again.",2024-05-01 14:40:30,2024-05
2485,3281,996,1092,4,"Excellent service, will ride again.",2024-06-06 17:49:13,2024-06
2486,3285,1092,1865,4,"Great rider, very polite.",2023-05-07 20:09:59,2023-05
2487,3286,256,1092,4,"Smooth ride, on time.",2023-07-27 19:31:06,2023-07
2488,3288,1092,553,4,,2023-06-21 22:55:21,2023-06
2489,3288,553,1092,3,Super friendly and helpful.,2023-06-21 23:54:21,2023-06
2490,3289,601,1092,2,"Great driver, very professional!",2023-04-13 10:24:16,2023-04
2491,3290,1092,146,3,"OK trip, nothing special.",2022-05-20 12:19:16,2022-05
2492,3291,1092,1790,5,"Great driver, very professional!",2022-06-10 06:42:25,2022-06
2493,3291,1790,1092,2,"Great driver, very professional!",2022-06-10 07:40:25,2022-06
2494,3293,1092,883,3,,2023-07-18 14:24:30,2023-07
2495,3294,1092,1011,3,,2023-04-23 13:51:53,2023-04
2496,3297,1092,777,5,Super friendly and helpful.,2023-03-22 22:51:51,2023-03
2497,3298,1430,1092,3,"Smooth ride, on time.",2022-03-27 12:02:26,2022-03
2498,3299,1092,1001,5,,2022-06-22 02:15:14,2022-06
2499,3300,1092,995,4,,2022-08-26 08:59:15,2022-08
2500,3300,995,1092,4,Very clean car.,2022-08-26 09:28:15,2022-08
2501,3303,1092,1100,5,,2023-03-08 10:12:52,2023-03
2502,3305,1092,1471,4,Very courteous driver.,2024-04-05 04:34:35,2024-04
2503,3305,1471,1092,2,Super friendly and helpful.,2024-04-05 05:22:35,2024-04
2504,3306,1092,1814,3,,2023-08-20 21:31:40,2023-08
2505,3306,1814,1092,3,"Smooth ride, on time.",2023-08-20 21:25:40,2023-08
2506,3308,1092,452,3,,2022-03-28 23:15:09,2022-03
2507,3310,1092,1108,4,Super friendly and helpful.,2023-03-02 12:00:03,2023-03
2508,3311,1092,434,5,"Quick and efficient, thanks!",2023-06-11 06:05:09,2023-06
2509,3311,434,1092,3,Very clean car.,2023-06-11 05:29:09,2023-06
2510,3314,1092,324,5,"Perfect trip, no issues.",2022-09-27 16:20:03,2022-09
2511,3316,1092,472,4,"5 stars, highly recommend!",2023-05-21 04:34:24,2023-05
2512,3317,1092,564,4,,2023-09-11 04:00:56,2023-09
2513,3318,1092,969,3,"OK trip, nothing special.",2022-12-18 09:42:44,2022-12
2514,3318,969,1092,4,,2022-12-18 09:00:44,2022-12
2515,3319,1092,1765,4,,2023-11-27 10:36:01,2023-11
2516,3319,1765,1092,4,,2023-11-27 11:05:01,2023-11
2517,3322,1092,1413,3,"OK trip, nothing special.",2023-06-08 20:10:14,2023-06
2518,3323,1092,1131,4,Fast and safe driver.,2023-06-13 02:39:56,2023-06
2519,3324,1993,245,4,Super friendly and helpful.,2022-11-07 08:36:52,2022-11
2520,3329,535,1699,2,,2023-12-25 02:04:33,2023-12
2521,3331,325,1607,2,,2023-07-13 18:52:14,2023-07
2522,3331,1607,325,4,"Great driver, very professional!",2023-07-13 18:54:14,2023-07
2523,3333,1623,1493,4,,2023-02-01 20:51:56,2023-02
2524,3335,1115,1410,5,"Excellent service, will ride again.",2024-06-26 00:36:38,2024-06
2525,3335,1410,1115,1,"Great driver, very professional!",2024-06-26 01:29:38,2024-06
2526,3336,1115,271,4,,2024-03-23 14:21:26,2024-03
2527,3336,271,1115,3,Very clean car.,2024-03-23 14:45:26,2024-03
2528,3337,1115,1684,4,Car was spotless.,2022-11-28 20:10:46,2022-11
2529,3337,1684,1115,3,"Smooth ride, on time.",2022-11-28 21:22:46,2022-11
2530,3339,835,1608,4,"Perfect trip, no issues.",2022-05-28 02:41:23,2022-05
2531,3341,1664,1561,3,,2023-01-04 12:29:39,2023-01
2532,3341,1561,1664,3,Super friendly and helpful.,2023-01-04 13:10:39,2023-01
2533,3343,1664,1394,4,,2023-09-09 03:03:19,2023-09
2534,3343,1394,1664,4,"Excellent service, will ride again.",2023-09-09 04:34:19,2023-09
2535,3347,1664,1427,3,,2022-08-22 07:48:25,2022-08
2536,3348,1664,351,4,"Perfect trip, no issues.",2024-05-11 13:44:34,2024-05
2537,3349,1664,230,4,Car was spotless.,2022-09-11 06:40:59,2022-09
2538,3351,1664,1839,3,,2023-06-19 13:04:10,2023-06
2539,3351,1839,1664,4,"Excellent service, will ride again.",2023-06-19 13:30:10,2023-06
2540,3354,1664,811,2,Had trouble finding the pickup spot.,2022-04-29 09:05:02,2022-04
2541,3355,1664,120,4,,2022-02-08 11:54:48,2022-02
2542,3356,1736,1664,4,Super friendly and helpful.,2024-02-08 11:35:54,2024-02
2543,3357,1664,1352,5,,2022-08-11 04:30:48,2022-08
2544,3357,1352,1664,2,Super friendly and helpful.,2022-08-11 05:10:48,2022-08
2545,3360,1664,119,5,"5 stars, highly recommend!",2024-02-17 18:20:35,2024-02
2546,3361,1664,1839,5,,2023-03-01 11:11:50,2023-03
2547,3362,1664,977,4,,2023-02-02 02:58:06,2023-02
2548,3362,977,1664,2,"Excellent service, will ride again.",2023-02-02 03:07:06,2023-02
2549,3363,1664,1350,4,,2022-09-15 23:08:01,2022-09
2550,3365,1664,1302,3,Average experience.,2022-03-08 16:52:43,2022-03
2551,3368,1664,256,5,Loved the music selection!,2024-02-13 15:36:27,2024-02
2552,3369,1664,1933,3,Decent experience.,2022-06-24 11:19:02,2022-06
2553,3371,1664,1181,3,,2023-06-08 09:22:07,2023-06
2554,3371,1181,1664,4,"Excellent service, will ride again.",2023-06-08 10:53:07,2023-06
2555,3373,1664,1001,5,"5 stars, highly recommend!",2022-11-14 22:58:23,2022-11
2556,3374,1664,1328,4,,2023-02-20 15:04:53,2023-02
2557,3375,1664,1975,5,Loved the music selection!,2022-04-09 06:18:40,2022-04
2558,3377,1664,1564,3,Trip was okay.,2023-05-22 03:16:20,2023-05
2559,3378,1664,66,4,"Great rider, very polite.",2022-10-14 20:59:44,2022-10
2560,3381,1227,1664,5,"Smooth ride, on time.",2022-11-07 23:19:46,2022-11
2561,3383,1664,1099,5,Car was spotless.,2023-07-25 22:31:09,2023-07
2562,3384,1664,1400,5,,2022-08-07 22:41:15,2022-08
2563,3388,1664,1828,5,Fast and safe driver.,2022-11-02 21:18:41,2022-11
2564,3389,1664,201,5,Super friendly and helpful.,2024-03-06 01:05:26,2024-03
2565,3391,1664,1727,4,,2022-11-16 11:20:34,2022-11
2566,3391,1727,1664,5,"Great driver, very professional!",2022-11-16 11:47:34,2022-11
2567,3392,1664,472,3,Acceptable ride.,2022-12-27 03:17:40,2022-12
2568,3393,1664,920,4,,2023-08-28 22:47:59,2023-08
2569,3393,920,1664,4,"Excellent service, will ride again.",2023-08-29 01:10:59,2023-08
2570,3394,1664,1608,3,,2024-06-28 06:39:58,2024-06
2571,3394,1608,1664,2,Very clean car.,2024-06-28 08:08:58,2024-06
2572,3395,1664,1713,4,,2022-01-24 02:19:53,2022-01
2573,3398,23,1775,4,Super friendly and helpful.,2023-09-13 08:02:34,2023-09
2574,3401,23,1131,5,"Great driver, very professional!",2023-11-19 00:05:00,2023-11
2575,3402,23,1413,3,,2024-04-23 03:03:13,2024-04
2576,3403,23,1135,4,Super friendly and helpful.,2023-08-05 10:19:34,2023-08
2577,3404,1752,23,2,Super friendly and helpful.,2023-04-16 20:19:50,2023-04
2578,3405,23,766,4,Car was spotless.,2022-10-15 18:09:22,2022-10
2579,3406,23,1131,4,"Excellent service, will ride again.",2023-11-22 14:56:02,2023-11
2580,3407,23,1430,4,,2023-07-17 17:11:32,2023-07
2581,3407,1430,23,2,Very clean car.,2023-07-17 16:39:32,2023-07
2582,3408,23,1477,4,,2024-03-14 20:03:08,2024-03
2583,3409,1995,23,2,"Great driver, very professional!",2024-06-28 06:50:04,2024-06
2584,3410,351,23,3,Very clean car.,2023-04-03 10:53:39,2023-04
2585,3413,811,23,4,"Smooth ride, on time.",2023-10-31 07:25:49,2023-10
2586,3415,23,564,5,"Quick and efficient, thanks!",2024-03-13 11:17:07,2024-03
2587,3419,521,986,4,,2022-02-13 14:33:04,2022-02
2588,3419,986,521,3,Very clean car.,2022-02-13 16:39:04,2022-02
2589,3420,521,1584,5,"Great driver, very professional!",2024-01-11 15:08:36,2024-01
2590,3421,521,1702,2,Not very clean.,2023-05-13 17:17:43,2023-05
2591,3421,1702,521,1,"Excellent service, will ride again.",2023-05-13 17:29:43,2023-05
2592,3423,1352,521,4,"Smooth ride, on time.",2022-06-28 00:14:22,2022-06
2593,3428,521,1023,4,Car was spotless.,2023-03-12 18:04:54,2023-03
2594,3429,521,1653,4,,2022-10-23 11:01:37,2022-10
2595,3429,1653,521,3,"Excellent service, will ride again.",2022-10-23 11:53:37,2022-10
2596,3431,521,742,3,,2024-04-18 05:09:41,2024-04
2597,3432,521,800,4,,2024-02-17 18:01:14,2024-02
2598,3432,800,521,3,,2024-02-17 17:11:14,2024-02
2599,3433,521,612,4,,2023-03-02 10:41:06,2023-03
2600,3434,521,207,3,Decent experience.,2023-05-29 07:34:19,2023-05
2601,3434,207,521,3,"Excellent service, will ride again.",2023-05-29 07:01:19,2023-05
2602,3435,862,726,4,Fast and safe driver.,2022-12-05 05:12:25,2022-12
2603,3437,862,338,4,Fast and safe driver.,2022-08-21 07:45:01,2022-08
2604,3440,1995,862,5,Super friendly and helpful.,2022-12-24 18:52:34,2022-12
2605,3441,862,1477,3,Decent experience.,2022-05-15 10:28:04,2022-05
2606,3442,862,898,5,,2022-04-21 03:03:28,2022-04
2607,3442,898,862,5,,2022-04-21 02:57:28,2022-04
2608,3444,1968,862,3,"Excellent service, will ride again.",2022-09-06 19:52:24,2022-09
2609,3445,862,1301,4,,2022-12-26 21:25:00,2022-12
2610,3445,1301,862,4,"Excellent service, will ride again.",2022-12-26 23:49:00,2022-12
2611,3449,862,742,4,,2024-03-21 13:49:16,2024-03
2612,3450,862,1386,5,,2022-02-19 22:07:58,2022-02
2613,3452,862,446,4,"Smooth ride, on time.",2022-07-23 13:38:43,2022-07
2614,3454,862,834,5,,2023-08-21 07:11:27,2023-08
2615,3455,862,393,3,,2022-09-22 08:23:02,2022-09
2616,3457,862,664,4,,2023-03-08 19:06:40,2023-03
2617,3459,833,862,3,"Smooth ride, on time.",2023-09-21 18:21:48,2023-09
2618,3461,862,1310,3,Trip was okay.,2022-03-02 20:43:40,2022-03
2619,3464,862,1497,4,,2022-08-24 10:26:52,2022-08
2620,3465,862,44,3,,2022-04-07 11:28:19,2022-04
2621,3468,1206,862,3,"Excellent service, will ride again.",2022-08-07 01:07:28,2022-08
2622,3469,163,1461,3,Trip was okay.,2023-05-22 18:37:17,2023-05
2623,3470,163,1472,3,,2022-02-25 06:18:17,2022-02
2624,3470,1472,163,4,Super friendly and helpful.,2022-02-25 07:17:17,2022-02
2625,3471,1104,163,3,"Excellent service, will ride again.",2022-06-28 21:27:33,2022-06
2626,3472,163,1227,4,,2022-09-14 19:39:02,2022-09
2627,3473,163,104,3,,2023-06-24 23:43:40,2023-06
2628,3475,769,1526,4,"Excellent service, will ride again.",2024-05-18 13:59:36,2024-05
2629,3476,769,1162,5,,2022-04-12 23:25:06,2022-04
2630,3479,769,1437,5,"Smooth ride, on time.",2023-11-21 14:31:21,2023-11
2631,3482,769,1497,3,,2023-01-31 07:18:17,2023-01
2632,3484,769,510,2,,2023-01-01 09:23:51,2023-01
2633,3485,769,192,4,,2024-02-05 07:43:01,2024-02
2634,3488,1937,769,1,Very clean car.,2022-10-20 12:27:15,2022-10
2635,3490,1574,769,3,"Smooth ride, on time.",2023-10-18 03:43:19,2023-10
2636,3491,769,1183,4,"Great driver, very professional!",2024-01-25 23:58:38,2024-01
2637,3492,1492,769,2,"Excellent service, will ride again.",2023-02-10 21:32:59,2023-02
2638,3493,1210,769,4,Super friendly and helpful.,2023-03-01 16:37:13,2023-03
2639,3495,769,1981,4,,2024-06-14 17:53:17,2024-06
2640,3497,769,14,3,"OK trip, nothing special.",2023-01-27 17:14:59,2023-01
2641,3498,769,925,5,"Excellent service, will ride again.",2022-10-23 07:21:10,2022-10
2642,3499,769,125,4,,2023-08-10 23:02:03,2023-08
2643,3499,125,769,3,"Smooth ride, on time.",2023-08-10 22:50:03,2023-08
2644,3501,769,1727,4,Car was spotless.,2022-01-23 02:31:31,2022-01
2645,3502,769,1894,3,Trip was okay.,2023-06-05 01:39:58,2023-06
